1,1,2011,54.5,375.6,17155.9
2,2,2011,82076.7,69625,3.21817e+06
3,3,2011,5583.4,7568.3,350450
4,4,2011,11894.7,17503.6,806211
5,5,2011,106.3,65.5,3066.5
6,6,2011,279.6,582.6,27006.8
7,7,2011,5910.3,3328.2,152263
8,8,2011,33774,21266.3,989084
9,9,2011,4094.2,7410.3,342076
10,10,2011,316306,79208,3.66564e+06
11,11,2011,145319,51316.5,2.36379e+06
12,12,2011,5780.4,3065.9,142206
13,13,2011,58.2,300.4,13917.1
14,14,2011,0.2,0.6,29.6
15,15,2011,46357.9,72662.6,3.34645e+06
16,16,2011,5206.2,6961.6,321524
17,17,2011,95967.6,96138.9,4.41409e+06
18,18,2011,20011,68688,3.17024e+06
19,19,2011,20771.8,44962.5,2.07209e+06
20,20,2011,11778.6,13976.4,645115
21,21,2011,12771.2,34900.9,1.60839e+06
22,22,2011,87093.3,61238.2,2.81759e+06
23,23,2011,9207.6,4036,186017
24,24,2011,6341.6,45365,2.08897e+06
25,25,2011,808266,20862.4,955566
26,26,2011,167050,9981.5,460013
27,27,2011,2.49721e+06,938266,4.31575e+07
28,28,2011,32853.7,45296.5,2.07692e+06
29,29,2011,4249.4,8198.3,375575
30,30,2011,5964.5,163306,7.544e+06
31,31,2011,125633,42831.7,1.97607e+06
32,32,2011,41405.9,22814.6,1.04279e+06
33,33,2011,6740.1,40999.3,1.89249e+06
34,34,2011,30704.3,41884.5,1.92961e+06
35,35,2011,2390.5,4061.4,186988
36,36,2011,2059.8,8372.7,386442
37,37,2011,225.8,2003.7,92081.5
38,38,2011,10371,25180.7,1.16149e+06
39,39,2011,55405.4,107802,4.95755e+06
40,40,2011,21953.5,64874.5,2.98475e+06
41,41,2011,9095,2689.9,124638
42,42,2011,5415.6,7662.8,351597
43,43,2011,94,1230.1,56396.2
44,44,2011,252105,100792,4.62665e+06
45,45,2011,9.6,167.9,7796.5
46,46,2011,2.8,3.2,147
47,47,2011,12.4,11.6,546.7
48,48,2011,39376.6,63433.2,2.92126e+06
49,49,2011,843.8,14958.3,688708
50,50,2011,0.6,8.9,413.4
51,51,2011,404.2,1096.3,51476.7
52,52,2011,5728.6,5942.1,273283
53,53,2011,268.5,425.9,19726.5
54,54,2011,41352.5,24754.1,1.13773e+06
55,55,2011,74861.9,47604,2.19341e+06
56,56,2011,3312.7,4329.2,198529
57,57,2011,8369.7,8159.3,375668
58,58,2011,2582.2,1692.4,77476.3
59,59,2011,3397.3,4849.5,222689
60,60,2011,1084.6,1007.9,46436.3
61,61,2011,53983.1,71981.9,3.30062e+06
62,62,2011,59669.5,106860,4.90092e+06
63,63,2011,12304.1,17279.5,796335
64,64,2011,32062.3,53264.9,2.44917e+06
65,65,2011,2083.6,2380.2,109336
66,66,2011,112.7,226,10431.4
67,67,2011,1871.3,2036.5,93425.5
68,68,2011,42115.8,13316.7,609952
69,69,2011,69060.8,37111.4,1.70374e+06
70,70,2011,58794.1,33109.7,1.52429e+06
71,71,2011,137.4,6386.7,293679
72,72,2011,135336,111699,5.12133e+06
73,73,2011,73860.8,100062,4.60236e+06
74,74,2011,996.1,8198.3,378749
75,75,2011,60.4,381.2,17634.3
76,76,2011,2633.5,9900.4,454248
77,78,2011,120.4,1161.6,53485.1
78,79,2011,587.4,320.5,14675.1
79,80,2011,45.3,792.1,36306.9
80,81,2011,21.5,1813.2,83573.7
81,82,2011,15642.9,28168.9,1.29408e+06
82,83,2011,18330.5,22467,1.03221e+06
83,84,2011,35506.4,279841,1.28933e+07
84,85,2011,20297.8,207919,9.56107e+06
85,86,2011,16715.4,7399.4,342300
86,87,2011,156594,437739,2.01511e+07
87,88,2011,344.8,34676.9,1.59805e+06
88,89,2011,67.3,217.5,9964
89,90,2011,1312.5,33765.8,1.55259e+06
90,91,2011,746.6,1698.1,77782.3
91,92,2011,15.3,58.3,2668
92,93,2011,79.3,2990.9,138229
93,94,2011,13010,32699.3,1.50092e+06
94,95,2011,1978.6,5424,250981
95,96,2011,6368,7128.1,326988
96,97,2011,0.3,40.8,1862.6
97,1,2012,56.1,794.1,37317.8
98,2,2012,73680.9,71901.7,3.38121e+06
99,3,2012,6648.2,9750.5,458727
100,4,2012,12803.9,18717.6,879975
101,5,2012,80.1,195.5,9228.1
102,6,2012,510.3,1630.4,76631.1
103,7,2012,3879.2,1568.1,73635.7
104,8,2012,28220.6,22039.2,1.03801e+06
105,9,2012,5066,9424.2,443032
106,10,2012,485114,109632,5.15481e+06
107,11,2012,132612,41268.3,1.94011e+06
108,12,2012,9452.8,4604.8,216044
109,13,2012,55.6,265.7,12512
110,14,2012,445.8,232.3,10888.7
111,15,2012,52916.7,76196.1,3.58267e+06
112,16,2012,6368.9,9626.2,452661
113,17,2012,92261,83781.7,3.9399e+06
114,18,2012,20491.2,84681.3,3.98904e+06
115,19,2012,22637.7,56567.7,2.66123e+06
116,20,2012,11040,15217.2,715503
117,21,2012,12991.5,43560.3,2.04924e+06
118,22,2012,85341.7,63687.7,2.99629e+06
119,23,2012,15024.6,5636.3,264785
120,24,2012,6533.3,54003.8,2.54123e+06
121,25,2012,918952,25157.9,1.18397e+06
122,26,2012,159598,13101.9,617418
123,27,2012,2.8326e+06,1.18104e+06,5.55242e+07
124,28,2012,48988.2,59743.8,2.81174e+06
125,29,2012,4353.8,8319.3,390686
126,30,2012,6970.6,186732,8.78947e+06
127,31,2012,137628,54650.9,2.56451e+06
128,32,2012,51381.9,28245.6,1.32878e+06
129,33,2012,6993.1,46146.6,2.17031e+06
130,34,2012,33814.4,48329.7,2.27288e+06
131,35,2012,2347.8,4745.5,223465
132,36,2012,2217,7184.6,337742
133,37,2012,234,2401.6,112989
134,38,2012,12830.6,31449.7,1.47845e+06
135,39,2012,67014.3,132285,6.22107e+06
136,40,2012,20921.5,82269.7,3.86927e+06
137,41,2012,16671.2,3538.9,166158
138,42,2012,5271.2,10105.5,474981
139,43,2012,69.4,1555.5,73264.6
140,44,2012,299070,132500,6.23222e+06
141,45,2012,10.8,168.3,7890.7
142,46,2012,10.8,14.2,666.4
143,47,2012,26.7,31.3,1478
144,48,2012,43085,68869.1,3.23933e+06
145,49,2012,803.1,9198.4,431483
146,50,2012,5.1,11.2,526.4
147,51,2012,193.5,1036.4,48705.4
148,52,2012,6268.7,7780.9,366013
149,53,2012,275.5,402.2,18848
150,54,2012,30815.6,20105.4,944992
151,55,2012,77694.2,62923.5,2.961e+06
152,56,2012,3335.9,5474.3,257291
153,57,2012,8641.8,9346.4,439739
154,58,2012,2388.6,1610.6,75774.9
155,59,2012,3523.1,5482.2,258017
156,60,2012,1058.4,1172.6,55156
157,61,2012,61821.9,119828,5.63756e+06
158,62,2012,55790.6,111868,5.26368e+06
159,63,2012,14030.5,23382.4,1.10065e+06
160,64,2012,41747.3,79889.1,3.75889e+06
161,65,2012,2170.6,3429.3,161372
162,66,2012,315.1,628.3,29521.8
163,67,2012,968.3,1158,54293.5
164,68,2012,50269.2,17380.7,817318
165,69,2012,79762.1,45245.9,2.12817e+06
166,70,2012,46580.1,28900.8,1.35946e+06
167,71,2012,453.1,27760.7,1.30405e+06
168,72,2012,206175,171031,8.04405e+06
169,73,2012,101105,155961,7.33777e+06
170,74,2012,945,7961.4,374190
171,75,2012,4.6,71.8,3368
172,76,2012,6780.9,38666.9,1.81781e+06
173,78,2012,128.2,1138.3,53576.2
174,79,2012,269.2,250,11724.9
175,80,2012,25.8,823.5,38429.6
176,81,2012,34.8,2047.8,96113.5
177,82,2012,14248.4,29076,1.36731e+06
178,83,2012,11235,17188.4,807454
179,84,2012,50534.3,365597,1.71956e+07
180,85,2012,30025,273207,1.28506e+07
181,86,2012,20736.5,9764.3,459051
182,87,2012,226320,671182,3.15591e+07
183,88,2012,1452.3,28950.3,1.36292e+06
184,89,2012,19.1,93.4,4391.5
185,90,2012,1582.2,40509.1,1.90466e+06
186,91,2012,922.6,2509.6,118007
187,92,2012,17.6,75,3527.6
188,93,2012,46.9,1852.9,87282.8
189,94,2012,14780.3,42517.6,2.00052e+06
190,95,2012,2339,7474.2,352148
191,96,2012,6843.7,7499.9,352868
192,97,2012,1.1,501,23449.5
193,1,2013,153.5,2002.8,98391
194,2,2013,57906.7,82173.9,3.98923e+06
195,3,2013,7137.8,10991.5,533295
196,4,2013,12510.5,18465,896104
197,5,2013,528.3,248.4,12003.7
198,6,2013,493.3,2207.4,106725
199,7,2013,6776.1,2978.1,143998
200,8,2013,36652.6,35294.6,1.71477e+06
201,9,2013,4787.4,10196.9,494795
202,10,2013,389806,103534,5.01496e+06
203,11,2013,155676,53485.8,2.58949e+06
204,12,2013,12801,4276.9,206531
205,13,2013,90.9,301.2,14573.9
206,14,2013,245.8,119.3,5816.8
207,15,2013,60170.3,84409.2,4.09136e+06
208,16,2013,5213.5,10125.3,491594
209,17,2013,94577.3,83373.1,4.04046e+06
210,18,2013,20140.6,70878.1,3.43885e+06
211,19,2013,25760.6,64593.1,3.13379e+06
212,20,2013,11908.1,16228.7,787003
213,21,2013,15900.7,47766.4,2.31584e+06
214,22,2013,87676.6,70660.9,3.42918e+06
215,23,2013,17729.5,7384.7,358167
216,24,2013,6367.1,66593.5,3.2329e+06
217,25,2013,1.24862e+06,31851.1,1.54431e+06
218,26,2013,226368,14995.5,726199
219,27,2013,3.10023e+06,1.27197e+06,6.16633e+07
220,28,2013,70092.7,62795.8,3.04122e+06
221,29,2013,6098.4,10600.9,512966
222,30,2013,8876.6,189580,9.19173e+06
223,31,2013,180846,61777.5,2.98576e+06
224,32,2013,66954.8,33700.3,1.63551e+06
225,33,2013,8372.4,56040.1,2.71907e+06
226,34,2013,37049.8,53336.4,2.58411e+06
227,35,2013,2680.8,5198.7,252580
228,36,2013,1609.6,8365.9,407971
229,37,2013,182.8,1734.6,83976.6
230,38,2013,16367.3,33933.6,1.6453e+06
231,39,2013,95758.8,177918,8.63191e+06
232,40,2013,22273.4,93072,4.50843e+06
233,41,2013,25927.9,5061.3,245008
234,42,2013,3163.9,8124.6,393788
235,43,2013,38,1049.9,51264
236,44,2013,340798,151163,7.33688e+06
237,45,2013,13.5,205.9,9929.4
238,46,2013,9.8,30.3,1471.3
239,47,2013,166.2,43.1,2087.4
240,48,2013,47568,81705.5,3.9608e+06
241,49,2013,1007.4,13717.4,665048
242,50,2013,2.8,12.1,582.4
243,51,2013,494.1,1072.7,51759.8
244,52,2013,2182.1,4216.8,204527
245,53,2013,157.7,249.7,12057.1
246,54,2013,24721.4,18089.6,877349
247,55,2013,48537.6,62668,3.04048e+06
248,56,2013,4233,6597.9,320483
249,57,2013,10259.7,15404.5,748479
250,58,2013,2139.3,1972,95574.4
251,59,2013,3801.3,6154.4,298488
252,60,2013,875.1,1914.7,92681.3
253,61,2013,51712.7,124136,6.02658e+06
254,62,2013,40829.8,99742,4.83651e+06
255,63,2013,10295.3,27665.2,1.34643e+06
256,64,2013,28512.1,72628.1,3.52035e+06
257,65,2013,1966,3971.1,192726
258,66,2013,110.7,385.1,18634.8
259,67,2013,270.8,455.9,22107.2
260,68,2013,55148.5,20866.3,1.01271e+06
261,69,2013,93937,62728,3.04702e+06
262,70,2013,32980.6,26761.8,1.29792e+06
263,71,2013,674.3,32672.6,1.58516e+06
264,72,2013,279163,221044,1.07238e+07
265,73,2013,147982,232697,1.13158e+07
266,74,2013,1115,8657.7,419487
267,75,2013,7.6,186,9010
268,76,2013,12528.6,52501.4,2.56235e+06
269,78,2013,357.9,1111.3,53963.2
270,79,2013,1.3,81.1,3993.7
271,80,2013,1.8,33.5,1641.7
272,81,2013,19.7,2060,99997.3
273,82,2013,2936.4,18224.8,884795
274,83,2013,8695.6,14578.4,707527
275,84,2013,66548.4,407028,1.97218e+07
276,85,2013,34207.4,290040,1.4081e+07
277,86,2013,43163,26821.2,1.29864e+06
278,87,2013,254790,733335,3.55615e+07
279,88,2013,789.1,38979.7,1.89057e+06
280,89,2013,110.1,375.4,18274.3
281,90,2013,2047.3,50649.1,2.45852e+06
282,91,2013,1155.7,2690.6,130402
283,92,2013,45.1,164.4,7939.2
284,93,2013,63.3,1938,93851.6
285,94,2013,13346,43194.6,2.09331e+06
286,95,2013,1778.4,7951.2,385415
287,96,2013,15367.5,13124.2,638011
288,97,2013,3,37.8,1848.1
289,1,2014,72.6,656.1,34919.3
290,2,2014,62759.2,93459.2,5.05091e+06
291,3,2014,7357.9,11597.7,622792
292,4,2014,13477.3,18302.9,987089
293,5,2014,353,369.4,20029.6
294,6,2014,834.7,2933.2,157692
295,7,2014,16073.1,5759.9,312419
296,8,2014,33161.3,33078.2,1.78056e+06
297,9,2014,4293.3,9302.3,502956
298,10,2014,474558,114227,6.19779e+06
299,11,2014,70681.5,24328.8,1.29877e+06
300,12,2014,8321.4,3458.7,185525
301,13,2014,99.5,227.4,12245.9
302,14,2014,261.5,100.5,5282.4
303,15,2014,66997.7,77003.1,4.16107e+06
304,16,2014,5489.2,10008.4,539692
305,17,2014,95086.6,83938.8,4.51986e+06
306,18,2014,20515.9,64554.7,3.50264e+06
307,19,2014,28636.8,67663,3.64746e+06
308,20,2014,12714.6,19223.3,1.04219e+06
309,21,2014,16443.8,44296.5,2.38946e+06
310,22,2014,91340.7,71325.1,3.83588e+06
311,23,2014,17942.9,7774.6,418197
312,24,2014,8008.9,80228.1,4.34189e+06
313,25,2014,1.4416e+06,34902.6,1.87058e+06
314,26,2014,163189,4321,229272
315,27,2014,2.9495e+06,1.15225e+06,6.20754e+07
316,28,2014,59004.2,72147.4,3.87361e+06
317,29,2014,6028.9,8738.9,470530
318,30,2014,7816.7,199363,1.074e+07
319,31,2014,218578,70197.8,3.75051e+06
320,32,2014,67956.3,32312.1,1.72496e+06
321,33,2014,8266.3,55165.8,2.96647e+06
322,34,2014,39123.8,50844.1,2.73313e+06
323,35,2014,2985.1,4872,261481
324,36,2014,2523.4,9182.9,500962
325,37,2014,264,2092.3,112842
326,38,2014,15817.9,37375.7,2.0151e+06
327,39,2014,92030.9,173072,9.29395e+06
328,40,2014,23077.6,72001.2,3.87819e+06
329,41,2014,5708.3,1234.8,64127.6
330,42,2014,2289.3,6398.9,344201
331,43,2014,40.9,980.9,54003.6
332,44,2014,380810,147615,7.89116e+06
333,45,2014,19.4,248.1,13454.8
334,46,2014,15.2,39,2066.1
335,47,2014,583.1,151.5,8318.5
336,48,2014,60814.8,91774.1,4.93478e+06
337,49,2014,1497,11492.5,623194
338,50,2014,33.8,280.1,16103.8
339,51,2014,758.5,1487.7,78488.7
340,52,2014,3050.5,5222,277904
341,53,2014,74.4,89.4,4675
342,54,2014,26882.5,19706.5,1.06143e+06
343,55,2014,42977.4,60579.2,3.25514e+06
344,56,2014,5534.2,7050.6,377607
345,57,2014,8300.3,13313.4,720317
346,58,2014,1347.9,1653.1,89164.6
347,59,2014,4045,5594.5,301339
348,60,2014,1488.9,3479.2,186514
349,61,2014,37744.4,98415.8,5.2937e+06
350,62,2014,30298.4,84890.2,4.56532e+06
351,63,2014,11439.7,33018.1,1.78604e+06
352,64,2014,18838.7,49990.7,2.68678e+06
353,65,2014,1706.8,4173,227609
354,66,2014,106.9,369.1,19661.4
355,67,2014,87.8,182.8,9787.9
356,68,2014,57099.7,20618.2,1.10366e+06
357,69,2014,105579,63957.9,3.4393e+06
358,70,2014,41222.1,29917.4,1.60984e+06
359,71,2014,576.1,36072.5,1.93744e+06
360,72,2014,306484,227098,1.21721e+07
361,73,2014,119476,165070,8.89018e+06
362,74,2014,907.8,6329.4,345071
363,75,2014,29.9,134.5,7250.8
364,76,2014,8691.9,29822.1,1.59882e+06
365,78,2014,267.6,1002.4,54057.4
366,79,2014,1.3,23.7,1233.9
367,80,2014,11.5,315.9,17258.7
368,81,2014,27.1,2228.8,119815
369,82,2014,4933,17083.2,921548
370,83,2014,6684.9,14455.1,777854
371,84,2014,65710.8,377635,2.02923e+07
372,85,2014,26234.6,215631,1.16527e+07
373,86,2014,65967.1,35804.2,1.96896e+06
374,87,2014,253218,819092,4.4607e+07
375,88,2014,467.9,56024,3.13875e+06
376,89,2014,55.7,340.8,18643.9
377,90,2014,2076.9,54430.2,2.93101e+06
378,91,2014,514,1817.6,98270.6
379,92,2014,15.1,59.9,3324.7
380,93,2014,714.8,5402.6,287612
381,94,2014,15098.1,48967.2,2.63493e+06
382,95,2014,1216.3,5137.5,281218
383,96,2014,14418.4,14013.8,759025
384,97,2014,2.3,221.8,12495.2
